side,feature,beta,se,run,window,window_mid,first_season,last_season,lam,label,sign_convention
D,fg2m,-0.03300352503162593,0.07523738597897561,rolling,2019-2021,2020.0,2019,2021,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.184245708126834,0.07347304241773389,rolling,2019-2021,2020.0,2019,2021,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.10788343285526762,0.07177987338826329,rolling,2019-2021,2020.0,2019,2021,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.23403335415217713,0.1943694140964713,rolling,2019-2021,2020.0,2019,2021,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.17933621831293112,0.11012782993906416,rolling,2019-2021,2020.0,2019,2021,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3900407003448965,0.05551913822174169,rolling,2019-2021,2020.0,2019,2021,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.17123002152642255,0.05655990917333074,rolling,2019-2021,2020.0,2019,2021,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.4952644679839976,0.15112624921872483,rolling,2019-2021,2020.0,2019,2021,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.1131408444405775,0.225011092232432,rolling,2019-2021,2020.0,2019,2021,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9274946720192012,0.15948412637630519,rolling,2019-2021,2020.0,2019,2021,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.03660295300956923,0.10116883034829081,rolling,2019-2021,2020.0,2019,2021,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.185599190360037,0.12542603216785783,rolling,2020-2022,2021.0,2020,2022,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.1962717454225309,0.08049595049658013,rolling,2020-2022,2021.0,2020,2022,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.6305019348599354,0.0696451054237846,rolling,2020-2022,2021.0,2020,2022,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.45186974064265933,0.06799876683363829,rolling,2020-2022,2021.0,2020,2022,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6365011418686481,0.06784651035060008,rolling,2020-2022,2021.0,2020,2022,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.7512941807716349,0.18791854406974234,rolling,2020-2022,2021.0,2020,2022,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.6348017034150925,0.10077148825460693,rolling,2020-2022,2021.0,2020,2022,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,-0.027119380088071292,0.05266664479767248,rolling,2020-2022,2021.0,2020,2022,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.29055043954507775,0.05415156861702417,rolling,2020-2022,2021.0,2020,2022,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.49977190897209933,0.13608038272666645,rolling,2020-2022,2021.0,2020,2022,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.3272618708573249,0.21483330293026975,rolling,2020-2022,2021.0,2020,2022,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.1714492174258573,0.15844851536375285,rolling,2020-2022,2021.0,2020,2022,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.14532995359831163,0.09628131200952608,rolling,2020-2022,2021.0,2020,2022,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.0992238917363186,0.13221453176901743,rolling,2020-2022,2021.0,2020,2022,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.151711269319208,0.08471411510167194,rolling,2020-2022,2021.0,2020,2022,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.03918991409483345,0.07372540235382741,rolling,2020-2022,2021.0,2020,2022,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.2198943724555275,0.07285383940421708,rolling,2020-2022,2021.0,2020,2022,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.06920068052659926,0.07213424767118375,rolling,2020-2022,2021.0,2020,2022,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.20232665860828772,0.20059825584824742,rolling,2020-2022,2021.0,2020,2022,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.14001003789492866,0.10679659542074725,rolling,2020-2022,2021.0,2020,2022,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.45084459384737213,0.05509917255798425,rolling,2020-2022,2021.0,2020,2022,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.22810204543867435,0.05681836125281331,rolling,2020-2022,2021.0,2020,2022,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.3912441947480477,0.14579636590652045,rolling,2020-2022,2021.0,2020,2022,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.1584689466102063,0.2288146312439778,rolling,2020-2022,2021.0,2020,2022,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.8054292403152263,0.16697408766052382,rolling,2020-2022,2021.0,2020,2022,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.06780110640358615,0.10156648760235967,rolling,2020-2022,2021.0,2020,2022,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,1.1230127112822912,0.123220710043338,rolling,2021-2023,2022.0,2021,2023,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.25011973152837896,0.07967277550221735,rolling,2021-2023,2022.0,2021,2023,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.543895998634448,0.06842742781351359,rolling,2021-2023,2022.0,2021,2023,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.48507774951056604,0.06826596531068871,rolling,2021-2023,2022.0,2021,2023,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.6997776804177114,0.06495922107546494,rolling,2021-2023,2022.0,2021,2023,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.8034653057450625,0.1829763176408762,rolling,2021-2023,2022.0,2021,2023,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.7194429373100137,0.09639555721645901,rolling,2021-2023,2022.0,2021,2023,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.028046322598350652,0.05280650026785918,rolling,2021-2023,2022.0,2021,2023,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.3578048920430583,0.05177777013214791,rolling,2021-2023,2022.0,2021,2023,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.6002999251977595,0.1326813182958454,rolling,2021-2023,2022.0,2021,2023,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.5242675260540796,0.22071146005207223,rolling,2021-2023,2022.0,2021,2023,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.029601157380646496,0.15413426315804293,rolling,2021-2023,2022.0,2021,2023,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.23940324301046045,0.09603520796368757,rolling,2021-2023,2022.0,2021,2023,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.11320549893341893,0.13003099609462968,rolling,2021-2023,2022.0,2021,2023,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.11400761854573677,0.0838449308509429,rolling,2021-2023,2022.0,2021,2023,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.1759610051278946,0.07246882324350827,rolling,2021-2023,2022.0,2021,2023,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.29466630195601523,0.07309707453907159,rolling,2021-2023,2022.0,2021,2023,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.13176987779201202,0.06905370493760259,rolling,2021-2023,2022.0,2021,2023,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.34911771266040414,0.19601912643021738,rolling,2021-2023,2022.0,2021,2023,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,-0.03247493994526415,0.10237609313715937,rolling,2021-2023,2022.0,2021,2023,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.29485937474716745,0.055227714988629356,rolling,2021-2023,2022.0,2021,2023,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.20274008133997545,0.054301636126004305,rolling,2021-2023,2022.0,2021,2023,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.39554937163019344,0.14189527064696397,rolling,2021-2023,2022.0,2021,2023,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.2737029096801968,0.2347110613401595,rolling,2021-2023,2022.0,2021,2023,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,0.9953447480922135,0.16309136145846237,rolling,2021-2023,2022.0,2021,2023,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.04872175341239935,0.10144023244173664,rolling,2021-2023,2022.0,2021,2023,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9779397241419888,0.12672081993523587,rolling,2022-2024,2023.0,2022,2024,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.21359012370699632,0.08130290615673914,rolling,2022-2024,2023.0,2022,2024,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5245726318652084,0.06927113293643086,rolling,2022-2024,2023.0,2022,2024,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.5642415465870891,0.07155614270080633,rolling,2022-2024,2023.0,2022,2024,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.7067835592106004,0.06507180548985876,rolling,2022-2024,2023.0,2022,2024,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.49101204941057974,0.18713395891895934,rolling,2022-2024,2023.0,2022,2024,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.6747190198440822,0.0923880403097067,rolling,2022-2024,2023.0,2022,2024,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.05070673235942814,0.053153478747360455,rolling,2022-2024,2023.0,2022,2024,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.4162669614506862,0.04995188106399391,rolling,2022-2024,2023.0,2022,2024,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.7871714091288404,0.13382663142275203,rolling,2022-2024,2023.0,2022,2024,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.37100202361011103,0.2122976966375984,rolling,2022-2024,2023.0,2022,2024,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.1742067497246254,0.14606306630028532,rolling,2022-2024,2023.0,2022,2024,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.22655383635211976,0.09421183710886413,rolling,2022-2024,2023.0,2022,2024,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.14401460705556002,0.1335023968998991,rolling,2022-2024,2023.0,2022,2024,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.12436799188990004,0.08556580375984014,rolling,2022-2024,2023.0,2022,2024,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.15599441790600482,0.07344187332615959,rolling,2022-2024,2023.0,2022,2024,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.32730153859502786,0.0765429470334606,rolling,2022-2024,2023.0,2022,2024,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.1870294845768473,0.06930710073512907,rolling,2022-2024,2023.0,2022,2024,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,-0.30447681410158695,0.20085899348103076,rolling,2022-2024,2023.0,2022,2024,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.045726762073350295,0.09838543523790079,rolling,2022-2024,2023.0,2022,2024,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.3288556485647435,0.05559906303383526,rolling,2022-2024,2023.0,2022,2024,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.19994945667423092,0.05243871339044912,rolling,2022-2024,2023.0,2022,2024,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.452959417697811,0.14365293391591433,rolling,2022-2024,2023.0,2022,2024,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.7551156696535357,0.22598788700695835,rolling,2022-2024,2023.0,2022,2024,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.0009084634007908,0.15546462129697128,rolling,2022-2024,2023.0,2022,2024,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,-0.07018558953035989,0.09978947990789461,rolling,2022-2024,2023.0,2022,2024,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.8267697120548692,0.12887716008706893,rolling,2023-2025,2024.0,2023,2025,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.13369498464895668,0.08304667459050626,rolling,2023-2025,2024.0,2023,2025,7113.8,3P miss (offense),D flipped: positive = good on both sides
O,fg2m,0.5831851557805076,0.06992665907519945,rolling,2023-2025,2024.0,2023,2025,7113.8,2PM (offense),D flipped: positive = good on both sides
O,fg2_miss,-0.7207223055263952,0.07595656154475636,rolling,2023-2025,2024.0,2023,2025,7113.8,2P miss (offense),D flipped: positive = good on both sides
O,ftm,0.7247407395713508,0.06815068800527256,rolling,2023-2025,2024.0,2023,2025,7113.8,FTM (offense),D flipped: positive = good on both sides
O,ft_miss,-0.5793486694671632,0.1927872472145345,rolling,2023-2025,2024.0,2023,2025,7113.8,FT miss (offense),D flipped: positive = good on both sides
O,orb,0.5644834696233285,0.09106904142088584,rolling,2023-2025,2024.0,2023,2025,7113.8,ORB (offense),D flipped: positive = good on both sides
O,drb,0.09509741674184659,0.05488096931882252,rolling,2023-2025,2024.0,2023,2025,7113.8,DRB (offense),D flipped: positive = good on both sides
O,ast,0.44232022012205985,0.04980998528547861,rolling,2023-2025,2024.0,2023,2025,7113.8,AST (offense),D flipped: positive = good on both sides
O,tov,-0.846387085863475,0.1351718478968762,rolling,2023-2025,2024.0,2023,2025,7113.8,TOV (offense),D flipped: positive = good on both sides
O,stl,0.6309855381134168,0.21018021904262935,rolling,2023-2025,2024.0,2023,2025,7113.8,STL (offense),D flipped: positive = good on both sides
O,blk,-0.23763368724680473,0.14184601026020507,rolling,2023-2025,2024.0,2023,2025,7113.8,BLK (offense),D flipped: positive = good on both sides
O,pf,-0.23068216052299975,0.09771845753346281,rolling,2023-2025,2024.0,2023,2025,7113.8,PF (offense),D flipped: positive = good on both sides
D,fg3m,0.19502797267350117,0.13594421845525184,rolling,2023-2025,2024.0,2023,2025,7113.8,3PM (defense),D flipped: positive = good on both sides
D,fg3_miss,-0.13686360603585407,0.08770536425345515,rolling,2023-2025,2024.0,2023,2025,7113.8,3P miss (defense),D flipped: positive = good on both sides
D,fg2m,0.12373115604060672,0.07406182885945994,rolling,2023-2025,2024.0,2023,2025,7113.8,2PM (defense),D flipped: positive = good on both sides
D,fg2_miss,-0.26790822162480865,0.08119442089538753,rolling,2023-2025,2024.0,2023,2025,7113.8,2P miss (defense),D flipped: positive = good on both sides
D,ftm,0.20596302378280787,0.0723582087416954,rolling,2023-2025,2024.0,2023,2025,7113.8,FTM (defense),D flipped: positive = good on both sides
D,ft_miss,0.023313510810192478,0.2063481499266369,rolling,2023-2025,2024.0,2023,2025,7113.8,FT miss (defense),D flipped: positive = good on both sides
D,orb,0.12132321763946596,0.09722377741700605,rolling,2023-2025,2024.0,2023,2025,7113.8,ORB (defense),D flipped: positive = good on both sides
D,drb,0.2768286271292536,0.05737883860598771,rolling,2023-2025,2024.0,2023,2025,7113.8,DRB (defense),D flipped: positive = good on both sides
D,ast,0.13901412462790066,0.05231836102666408,rolling,2023-2025,2024.0,2023,2025,7113.8,AST (defense),D flipped: positive = good on both sides
D,tov,-0.7062847280962314,0.14546596028625236,rolling,2023-2025,2024.0,2023,2025,7113.8,TOV (defense),D flipped: positive = good on both sides
D,stl,1.85733173948723,0.2242598137657828,rolling,2023-2025,2024.0,2023,2025,7113.8,STL (defense),D flipped: positive = good on both sides
D,blk,1.0758991655295003,0.1506429045816742,rolling,2023-2025,2024.0,2023,2025,7113.8,BLK (defense),D flipped: positive = good on both sides
D,pf,0.09260825400786377,0.10363406052829145,rolling,2023-2025,2024.0,2023,2025,7113.8,PF (defense),D flipped: positive = good on both sides
O,fg3m,0.9986164369566826,0.12588692220330827,rolling,2024-2026,2025.0,2024,2026,7113.8,3PM (offense),D flipped: positive = good on both sides
O,fg3_miss,-0.1354896577585745,0.08091536458179285,rolling,2024-2026,2025.0,2024,2026,7113.8,3P miss (offense),D flipped: positive = good on both sides
